Entry ID,BCCODE,BCODE,Basin Name,CCODE,Country_Name,2016Update ID,2010_TREATY_DocID,TFDDID,Unified Primary 2016 Treaty ID,Primary2010_Treaty_DocID,PrimaryTFDDID, TFDDID Linkage,DocID Linkage,DocumentName,DateSigned,Signatories,DocType,Format,Source,Notes,LocationSigned,Region_Continent,PRIMARY_COUNTRY_SUBREGION,Treaty Basin(s),TFDD Basin(s),NumberParties,AdditionalComments,MinorAgreement,Reference to Precedence,Agreement Purpose,GeoScope,Issue Area,RBO,Infrastructure,Allocation,Alloc_Article,Alloc_Text,Hydropower,Hydro_Article,Hydropower_Text,Irrigation,Irrigation_Article,Groundwater,Groundwater_Article,Environment,Enviro_Article,Equity_Sustainability,Equity_Article,Equity_Sustainability_Text,LocalNeeds,LocalNeeds_Article,Construct_Right,Construct_Article,Construct_Ban,ConstructBan_Article,PriorNotification,PriorNotif_Article,Navigation,Nav_Article,Fishing,Fish_Article,BorderIssues,Border_Article,TerritorialIssues,Territorial_Article,NonWater Linkage,NonWater_Article,NonWaterLink_Comments,NonWater_Embed,Uncertainty Explicit,UncertExplicit_Article,VarMgmt,VarMgmt_Article,NeedsVariability,NeedsVar_Article,AltScenarios,AltScen_Article,PredictionModel,PredictionModel_Article,JointMgmt,JointMgmt_Article,CommName,TechCoop,TechCoop_Article,InfoExchange,InfoExchange_Article,Monitoring,Monitoring_Article,Conflict Resolution Mechanism,ConflictRes_Article,AgreeFinance,AgreeFinance_Article,StakeholderParticip,Stakeholder_Article,Consultations,Consulations_Article,Compensation,Compensation_Article,National_Prog_Law,NationalLaws_Article,NonSig_Riparians,NonSigInterests_Article,People_Interests,PeoplesInterests_Article,AmendMech,AmendMech_Article,Precedent_NotEst,PrecedentNotEst_Article,Precedent_Est,PrecedentEst_Article,Enforcement,EnforceMech,WaterDiv_Method,Basin_Name
1848,TIGR_SYR,TIGR,Tigris-Euphrates/Shatt al Arab,SYR,Syria,639,1086,999,0,,,0,0,Protocol on matters pertaining to economic cooperation. Signed at Damascus,7/17/1987,"Syria, Turkey",-1,,,,Damascus,Asia,North Africa/Middle East,N.A.,Tigris-Euphrates-Shatt al Arab,1,,N.A.,0,0,0,"Water Quantity, Hydro-power/Hydro-electricity",N.A.,N.A.,1,,"While filling Ataturk Dam, Turkey releases minimum 500cms on average annually at the Syrian border. If a monthly average falls below 500cms, Turkey will make up the difference the next month",Y,,"connect networks of both parties at 66KV, 154 KV, 220-400KV",N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,there are multiple areas of cooperation mentioned in this treaty,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,Joint Technical Committee on Regional Waters,N.A.,,N.A.,,N,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,N.A.,Tigris-Euphrates/Shatt al Arab
2610,VUKS_RUS,VUKS,Vuoksa,RUS,Russia,638,1085,455,0,,,0,0,Agreement concerning the regulations governing Lake Saimaa and the Vuoksi River (with annexes). Signed at Helsinki,10/26/1989,"Finland, Soviet Union",-1,,,,Helsinki,Europe,Former Soviet Union,"Lake Saimaa, Vuoksi River",Vuoksa,1,,N.A.,0,0,0,"Flood Control/Relief, Water Quantity",N.A.,N.A.,1.3,,300 cms is minimum flow rate from dam- it can be reduced if lake levels drop below natural levels,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,None,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,Joint Finnish-Soviet Commission on the Utilization of Frontier Watercourses,N.A.,,Y,,Y,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Vuoksa
2182,VUKS_FIN,VUKS,Vuoksa,FIN,Finland,638,1085,455,0,,,0,0,Agreement concerning the regulations governing Lake Saimaa and the Vuoksi River (with annexes). Signed at Helsinki,10/26/1989,"Finland, Soviet Union",-1,,,,Helsinki,Europe,Western Europe,"Lake Saimaa, Vuoksi River",Vuoksa,1,,N.A.,0,0,0,"Flood Control/Relief, Water Quantity",N.A.,N.A.,1.3,,300 cms is minimum flow rate from dam- it can be reduced if lake levels drop below natural levels,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,None,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,Joint Finnish-Soviet Commission on the Utilization of Frontier Watercourses,N.A.,,Y,,Y,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Vuoksa
1853,TIGR_TUR,TIGR,Tigris-Euphrates/Shatt al Arab,TUR,Turkey,637,1084,451,0,,,0,0,Treaty between Turkey and Iran on the Sarisu and Karasu River,11/18/1955,"Iran, Turkey",-1,,,,N.A.,Asia,North Africa/Middle East,"Sarisu, Karasu",Tigris-Euphrates-Shatt al Arab,1,this treaty concerns a measuring scheme,N.A.,0,0,0,Water Quantity,N.A.,N.A.,1,,Turkey must provide Iran with at least 1.8cm/s even in the dry season; both sides have rights to use water of the Karasu (so long as they don't violate the border) but no allocations are made in this regard,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,border,,border must not be violated when using water,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,joint Commission,N.A.,,N.A.,,Y,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,N.A.,Tigris-Euphrates/Shatt al Arab
1837,TIGR_IRN,TIGR,Tigris-Euphrates/Shatt al Arab,IRN,Iran,637,1084,451,0,,,0,0,Treaty between Turkey and Iran on the Sarisu and Karasu River,11/18/1955,"Iran, Turkey",-1,,,,N.A.,Asia,North Africa/Middle East,"Sarisu, Karasu",Tigris-Euphrates-Shatt al Arab,1,this treaty concerns a measuring scheme,N.A.,0,0,0,Water Quantity,N.A.,N.A.,1,,Turkey must provide Iran with at least 1.8cm/s even in the dry season; both sides have rights to use water of the Karasu (so long as they don't violate the border) but no allocations are made in this regard,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,border,,border must not be violated when using water,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,joint Commission,N.A.,,N.A.,,Y,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,N.A.,Tigris-Euphrates/Shatt al Arab
1475,RGNA_USA,RGNA,Rio Grande (North America),USA,United States of America,33,34,373,19,19,6,19,19,"Boundary Convention between the United States of America and Mexico, extending the Convention of 1 March 1889",11/21/1900,"Mexico, USA",7,Electronic,,only extending the validity of TFDD 6,Washington,North America,North America,"Rio Grande, Colorado","Colorado, Rio Bravo/Rio Grande",1,Extends Convention through 1944.,Y,3,2,5,Border Issues,N,N,0,,,N,,,N,,N,,-1,,N,,N,N,,N,,N,,1,,N,,N,,N,,N,,None,,,N,0,,0,,N,,N,,N,,N,,,N,,N,,N,,0,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,Rio Grande (North America)
1926,UNKN_CAN,UNKN,Unknown,CAN,Canada,636,1083,,0,,,0,0,An Act to Amend the International Boundary Waters Treaty Act: Regulations prohibiting the bulk removal of boundary waters from Canadian basins for any purpose. and licensing for projects affecting the level or flow of waters to the United States side of the border,12/19/2002,"Canada, USA",-1,,,,N.A.,North America,North America,Frontier or shared waters,N.A.,1,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,Unknown
145,CLDO_USA,CLDO,Colorado,USA,United States of America,33,34,373,19,19,6,19,19,"Boundary Convention between the United States of America and Mexico, extending the Convention of 1 March 1889",11/21/1900,"Mexico, USA",7,Electronic,,only extending the validity of TFDD 6,Washington,North America,North America,"Rio Grande, Colorado","Colorado, Rio Bravo/Rio Grande",1,Extends Convention through 1944.,Y,3,2,5,Border Issues,N,N,0,,,N,,,N,,N,,-1,,N,,N,N,,N,,N,,1,,N,,N,,N,,N,,None,,,N,0,,0,,N,,N,,N,,N,,,N,,N,,N,,0,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,Colorado
412,FRSR_CAN,FRSR,Fraser,CAN,Canada,635,1082,,0,,,0,0,Environmental Cooperation Agreement between British Columbia and the State of Washington to protect and manage groundwater resources,5/7/1992,"Britich Colombia, Canada, Washington State, USA",-1,,,,N.A.,North America,North America,"Colombia, Fraser","Colombia, Fraser",1,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,Fraser
1477,RGNA_USA,RGNA,Rio Grande (North America),USA,United States of America,40,41,17,40,41,17,40,40,Convention between Mexico and the United States for the distribution of waters of Rio Grande,5/21/1906,"Mexico, USA",4,Electronic,UNLS 232,,Washington,North America,North America,Rio Grande,Rio Bravo/Rio Grande,1,U.S. delivery of water is not considered as recognition of claims to that water on the part of Mexico.,N,1,1,5,"Irrigation, Water Quantity",N,N,1.9,"1, 2","Mexico receives 60,000 acre-feet annually (74 MCM), without cost, though the delivery does not constitute recognition of water rights of Mexico.",N,,,Y,preamble,N,,-1,,Y,preamble,considerations of international comity,N,,N,,N,,1,,N,,N,,N,,N,,None,,,N,"1, 9",2,0,,N,,Y,3,N,,N,,,N,,N,,N,,0,,Y,3,N,,N,,N,,N,,N,,N,,N,,Y,5,N,,N,None,None,Rio Grande (North America)
158,CLMB_CAN,CLMB,Columbia,CAN,Canada,635,1082,,0,,,0,0,Environmental Cooperation Agreement between British Columbia and the State of Washington to protect and manage groundwater resources,5/7/1992,"Britich Colombia, Canada, Washington State, USA",-1,,,,N.A.,North America,North America,"Colombia, Fraser","Colombia, Fraser",1,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,Columbia
1803,SLAW_USA,SLAW,St. Lawrence,USA,United States of America,44,45,20,44,45,20,44,44,Treaty Between Great Britain and the United States relating to boundary waters and boundary questions,1/11/1909,"Great Britain, USA",4,Electronic,UNLS 192,Plus a protocol signed on 5 May 1910,Washington,North America,North America,"Lake Michigan, Lake Erie, Niagara, St. Mary, Milk","St. Lawrence, Fraser, Columbia, Nelson-Saskatchewan, Mississippi, Skagit, St. Croix, St. John (North America)",1,"Smaller rivers also had water allocated for irrigation: St. Mary and Milk Rivers and their tributaries (in Montana, Alberta, and Saskatchewan) are treated as a single river. During the irrigation season ( between 4/1 and 10/31), the USA gets prior appropriations of 500 cfs on the Milk River, or 75% of natural flow at that time, and Canada gets a prior appropriation of 500 cfs, or 75% of the natural flow at that time, from the St. Mary River.  Disagreements that the commission is unable to resolve are referred to an umpire, as prescribed by the Hague Convention (18th October 1907).",N,1,"2, 1",5,Water Quantity,N,N,"1.9, 1.11","5, 6, 8","US may divert water above Niagara Falls (hydropower only) up to 20,000 cfs. UK (Canada) may divert (hydropower only) up to 36,000 cfs. Diversions set so the level of Lake Erie would not be affected. Both sides agree not to affect the natural flow of boundary rivers.",Y,5,,Y,6,N,,1,4,Y,2,"resulting in an injury on the other side, not apply to cases already existing",Y,5,N,,Y,"3, 4",4,3,Y,1,N,,N,,Y,protocol,None,,,N,0,,0,,N,,Y,8,N,,Y,"3, 7",,N,,N,,Y,6,"1, 3",10,Y,12,N,,N,,Y,2,Y,12,N,,N,,N,,N,,N,,N,None,Complex but Clear,St. Lawrence
2030,UNKN_MEX,UNKN,Unknown,MEX,Mexico,634,1081,,0,,,0,0,"Pacific Salmon Treaty signed between Canada, the United States and representing Tribes from both nations. Addresses the harvest and management of salmon",1/28/1985,"USA, Canada",-1,,,http://www.psc.org/pubs/Treaty.pdf,N.A.,North America,North America,Frontier or shared waters,N.A.,1,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,Unknown
1752,SKAG_USA,SKAG,Skagit,USA,United States of America,44,45,20,44,45,20,44,44,Treaty Between Great Britain and the United States relating to boundary waters and boundary questions,1/11/1909,"Great Britain, USA",4,Electronic,UNLS 192,Plus a protocol signed on 5 May 1910,Washington,North America,North America,"Lake Michigan, Lake Erie, Niagara, St. Mary, Milk","St. Lawrence, Fraser, Columbia, Nelson-Saskatchewan, Mississippi, Skagit, St. Croix, St. John (North America)",1,"Smaller rivers also had water allocated for irrigation: St. Mary and Milk Rivers and their tributaries (in Montana, Alberta, and Saskatchewan) are treated as a single river. During the irrigation season ( between 4/1 and 10/31), the USA gets prior appropriations of 500 cfs on the Milk River, or 75% of natural flow at that time, and Canada gets a prior appropriation of 500 cfs, or 75% of the natural flow at that time, from the St. Mary River.  Disagreements that the commission is unable to resolve are referred to an umpire, as prescribed by the Hague Convention (18th October 1907).",N,1,"2, 1",5,Water Quantity,N,N,"1.9, 1.11","5, 6, 8","US may divert water above Niagara Falls (hydropower only) up to 20,000 cfs. UK (Canada) may divert (hydropower only) up to 36,000 cfs. Diversions set so the level of Lake Erie would not be affected. Both sides agree not to affect the natural flow of boundary rivers.",Y,5,,Y,6,N,,1,4,Y,2,"resulting in an injury on the other side, not apply to cases already existing",Y,5,N,,Y,"3, 4",4,3,Y,1,N,,N,,Y,protocol,None,,,N,0,,0,,N,,Y,8,N,,Y,"3, 7",,N,,N,,Y,6,"1, 3",10,Y,12,N,,N,,Y,2,Y,12,N,,N,,N,,N,,N,,N,None,Complex but Clear,Skagit
110,CLDO_MEX,CLDO,Colorado,MEX,Mexico,633,1080,,0,,,0,0,International Boundary and Water Commission – minute No. 288 – between USA and Mexico regarding long-term plan to address wastewater and water quality problems at international boundary,10/30/1992,"Mexico, USA",-1,Electronic,http://www.ibwc.state.gov/Files/Minutes/Min288.pdf,,Ciudad Juarez,North America,North America,"New, Alamo",Colodaro,1,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,Colorado
731,GNRL_SWE,GNRL,General,SWE,Sweden,632,1079,,0,,,0,0,EU Water Framework Directive,12/22/2000,"Austria, Belgium, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, the Netherlands, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, United Kingdom",-1,,,,N.A.,General,Western Europe,"Bann, Barta, Bidasoa, Castletown, Danube, Daugava, Dniester, Douro/Duero, Ebro, Elbe, Fane, Flurry, Garonne, Gauja, Glama, Guadiana, Isonzo, Kemi, Klaralven, Lake Prespa, Lava/Pregel, Lielupe, Lima, Maritsa, Mino, Naatamo, Narva, Neman, Nestos, Oder/Odra,",General,2,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,General
729,GNRL_SVN,GNRL,General,SVN,Slovenia,632,1079,,0,,,0,0,EU Water Framework Directive,12/22/2000,"Austria, Belgium, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, the Netherlands, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, United Kingdom",-1,,,,N.A.,General,Eastern Europe,"Bann, Barta, Bidasoa, Castletown, Danube, Daugava, Dniester, Douro/Duero, Ebro, Elbe, Fane, Flurry, Garonne, Gauja, Glama, Guadiana, Isonzo, Kemi, Klaralven, Lake Prespa, Lava/Pregel, Lielupe, Lima, Maritsa, Mino, Naatamo, Narva, Neman, Nestos, Oder/Odra,",General,2,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,General
726,GNRL_SVK,GNRL,General,SVK,Slovakia,632,1079,,0,,,0,0,EU Water Framework Directive,12/22/2000,"Austria, Belgium, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, the Netherlands, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, United Kingdom",-1,,,,N.A.,General,Eastern Europe,"Bann, Barta, Bidasoa, Castletown, Danube, Daugava, Dniester, Douro/Duero, Ebro, Elbe, Fane, Flurry, Garonne, Gauja, Glama, Guadiana, Isonzo, Kemi, Klaralven, Lake Prespa, Lava/Pregel, Lielupe, Lima, Maritsa, Mino, Naatamo, Narva, Neman, Nestos, Oder/Odra,",General,2,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,General
702,GNRL_PRT,GNRL,General,PRT,Portugal,632,1079,,0,,,0,0,EU Water Framework Directive,12/22/2000,"Austria, Belgium, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, the Netherlands, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, United Kingdom",-1,,,,N.A.,General,Western Europe,"Bann, Barta, Bidasoa, Castletown, Danube, Daugava, Dniester, Douro/Duero, Ebro, Elbe, Fane, Flurry, Garonne, Gauja, Glama, Guadiana, Isonzo, Kemi, Klaralven, Lake Prespa, Lava/Pregel, Lielupe, Lima, Maritsa, Mino, Naatamo, Narva, Neman, Nestos, Oder/Odra,",General,2,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,General
698,GNRL_POL,GNRL,General,POL,Poland,632,1079,,0,,,0,0,EU Water Framework Directive,12/22/2000,"Austria, Belgium, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, the Netherlands, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, United Kingdom",-1,,,,N.A.,General,Eastern Europe,"Bann, Barta, Bidasoa, Castletown, Danube, Daugava, Dniester, Douro/Duero, Ebro, Elbe, Fane, Flurry, Garonne, Gauja, Glama, Guadiana, Isonzo, Kemi, Klaralven, Lake Prespa, Lava/Pregel, Lielupe, Lima, Maritsa, Mino, Naatamo, Narva, Neman, Nestos, Oder/Odra,",General,2,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,General
681,GNRL_NLD,GNRL,General,NLD,Netherlands,632,1079,,0,,,0,0,EU Water Framework Directive,12/22/2000,"Austria, Belgium, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, the Netherlands, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, United Kingdom",-1,,,,N.A.,General,Western Europe,"Bann, Barta, Bidasoa, Castletown, Danube, Daugava, Dniester, Douro/Duero, Ebro, Elbe, Fane, Flurry, Garonne, Gauja, Glama, Guadiana, Isonzo, Kemi, Klaralven, Lake Prespa, Lava/Pregel, Lielupe, Lima, Maritsa, Mino, Naatamo, Narva, Neman, Nestos, Oder/Odra,",General,2,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,General
658,GNRL_MLT,GNRL,General,MLT,Malta,632,1079,,0,,,0,0,EU Water Framework Directive,12/22/2000,"Austria, Belgium, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, the Netherlands, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, United Kingdom",-1,,,,N.A.,General,Western Europe,"Bann, Barta, Bidasoa, Castletown, Danube, Daugava, Dniester, Douro/Duero, Ebro, Elbe, Fane, Flurry, Garonne, Gauja, Glama, Guadiana, Isonzo, Kemi, Klaralven, Lake Prespa, Lava/Pregel, Lielupe, Lima, Maritsa, Mino, Naatamo, Narva, Neman, Nestos, Oder/Odra,",General,2,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,General
644,GNRL_LVA,GNRL,General,LVA,Latvia,632,1079,,0,,,0,0,EU Water Framework Directive,12/22/2000,"Austria, Belgium, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, the Netherlands, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, United Kingdom",-1,,,,N.A.,General,Former Soviet Union,"Bann, Barta, Bidasoa, Castletown, Danube, Daugava, Dniester, Douro/Duero, Ebro, Elbe, Fane, Flurry, Garonne, Gauja, Glama, Guadiana, Isonzo, Kemi, Klaralven, Lake Prespa, Lava/Pregel, Lielupe, Lima, Maritsa, Mino, Naatamo, Narva, Neman, Nestos, Oder/Odra,",General,2,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,General
640,GNRL_LUX,GNRL,General,LUX,Luxembourg,632,1079,,0,,,0,0,EU Water Framework Directive,12/22/2000,"Austria, Belgium, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, the Netherlands, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, United Kingdom",-1,,,,N.A.,General,Western Europe,"Bann, Barta, Bidasoa, Castletown, Danube, Daugava, Dniester, Douro/Duero, Ebro, Elbe, Fane, Flurry, Garonne, Gauja, Glama, Guadiana, Isonzo, Kemi, Klaralven, Lake Prespa, Lava/Pregel, Lielupe, Lima, Maritsa, Mino, Naatamo, Narva, Neman, Nestos, Oder/Odra,",General,2,,N.A.,0,0,0,#N/A,N.A.,N.A.,-1,,,N.A.,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,General
